"predictionThreshold","PersonCountAtRisk","PersonCountWithOutcome","averagePredictedProbability","StDevPredictedProbability","MinPredictedProbability","P25PredictedProbability","MedianPredictedProbability","P75PredictedProbability","MaxPredictedProbability","observedIncidence","evaluation"
0.0246124994666162,23,0,0.0247472219730424,8.50352389828686e-05,0.0246206812962976,0.0246599488725722,0.0247718211414892,0.0248004152966749,0.0248814453282299,0,"Train"
0.0248820857137284,23,0,0.0250531348324736,7.08080281784145e-05,0.0248840068702242,0.0250120337934166,0.0250583305368281,0.0251032536370766,0.0251465108365273,0,"Train"
0.0251470438306846,23,0,0.025281903156484,8.53669094054797e-05,0.0251482874837183,0.0252058245740719,0.0252836502299844,0.0253500212339059,0.0254078956392557,0,"Train"
0.0254188087016738,23,0,0.0255708215421697,8.61034043213729e-05,0.0254390758175932,0.0254877783466707,0.0255783273572316,0.0256494070250844,0.0256892854440931,0,"Train"
0.0256900934405747,23,0,0.0258936220898795,0.000134787900008224,0.0256913054352971,0.0257770759311572,0.0258899854494889,0.0260244148012366,0.0260820064360311,0,"Train"
0.0260823874929877,23,1,0.0262978739112112,0.000116178013669061,0.026082853229268,0.0262018604117317,0.0262709116585318,0.0263936124623986,0.0264785041002422,0.0434782608695652,"Train"
0.0264872808923816,23,0,0.0266174602989326,7.70733835067501e-05,0.026496057684521,0.0265490236415245,0.0266321019189289,0.0266699512457753,0.0267446903379554,0,"Train"
0.0267512509216744,23,0,0.0269907349726292,0.000122133389461152,0.0267566186719899,0.0269174879318368,0.0269919336350737,0.0271029504411075,0.0271423415547067,0,"Train"
0.0271678641536434,23,0,0.0273253549459548,9.98998190293461e-05,0.0271848792196011,0.027240530701678,0.0273132635815785,0.0274158002846229,0.0275004692128488,0,"Train"
0.0275060043399237,23,1,0.0276990822006043,0.000130061150706399,0.027508984792964,0.0276083083029539,0.02766175241514,0.0277911971781871,0.0279409602522556,0.0434782608695652,"Train"
0.0279605382248838,23,0,0.0281804703991108,0.000131726423531849,0.0279689287845815,0.0280789511835806,0.0282171364535776,0.028263479657918,0.0284276893531984,0,"Train"
0.0284360187106333,23,1,0.0286523303525588,0.000117248323569351,0.0284387951631117,0.0285700339155654,0.0286436667589868,0.0287373765254297,0.028858003251212,0.0434782608695652,"Train"
0.0288618206360047,23,0,0.029077103881189,0.000150862465379251,0.0288627749822028,0.0289492996074753,0.0290742756571148,0.0292247343923266,0.0292913005965009,0,"Train"
0.0292928448141255,23,0,0.0296004893325473,0.00019223532946323,0.029293117323118,0.0294345723137446,0.0295910562039235,0.0297669403009047,0.0298448095507274,0,"Train"
0.0298540145721057,23,0,0.0299965350016745,0.000121777230889244,0.0298550373522588,0.0298895811199651,0.0299734553458106,0.0300914935141311,0.0302398704443976,0,"Train"
0.0302642642365277,24,0,0.0305945725256522,0.000203125784866107,0.030265548120324,0.0304362981200503,0.0306036567276942,0.0308040839920594,0.0309044309240905,0,"Train"
0.0309044309240905,23,0,0.0311498808846714,0.000157019671815062,0.0309142210922942,0.0310150256504676,0.031150168478908,0.0312502665275907,0.0314330319288647,0,"Train"
0.0314355604937806,23,1,0.0318685610787699,0.000242371853216642,0.0314836032271833,0.0316342409458265,0.0318896927786634,0.0320764033517492,0.0322742920801493,0.0434782608695652,"Train"
0.0322750911560604,23,1,0.0326793340747468,0.000283831121133776,0.0322822828392609,0.0324209102212077,0.0327259190711321,0.0328860770202851,0.0331420234763829,0.0434782608695652,"Train"
0.0331511315276367,23,0,0.0335968122130656,0.000264376099287723,0.0332027438180746,0.0333545097425512,0.0335661470466145,0.0337692528219494,0.0341508537012636,0,"Train"
0.0341803180095379,23,3,0.0348114157872375,0.00028738955536015,0.034298175242635,0.034644877002797,0.0347938169220832,0.0350751792806103,0.0351865184095485,0.130434782608696,"Train"
0.035191560164666,23,1,0.0356092418295607,0.000339804327305489,0.0352066854300185,0.0352926951970931,0.0354876452905034,0.0359341979344438,0.0361458471985418,0.0434782608695652,"Train"
0.0361574751081984,23,1,0.0368236222856766,0.000483046674971949,0.0361846068973972,0.0363707153387828,0.0367785321041158,0.037190901909407,0.0376261883055742,0.0434782608695652,"Train"
0.0376667184015304,23,2,0.0392422588494651,0.000727184585641072,0.0377419885797349,0.0387066799883689,0.0394056018846325,0.0396304007785555,0.0403364896808038,0.0869565217391304,"Train"
0.0403425850748853,23,7,0.0413549167314398,0.000765990660217369,0.0403517281660076,0.0407390784633757,0.0411305199078802,0.0419060549019736,0.0428047595848181,0.304347826086957,"Train"
0.0428059392491255,23,5,0.044842404714626,0.00119297269915049,0.0428073810610568,0.0437886096838731,0.0450717863747037,0.0458155557353638,0.0464809133483379,0.217391304347826,"Train"
0.0465051738147174,23,10,0.0514826471881418,0.00411189854389045,0.0465294342810969,0.0487603294260184,0.0506958208523741,0.0533154057745698,0.0594744052234779,0.434782608695652,"Train"
0.060399967302257,23,2,0.272404953730602,0.0986379045582642,0.061157245366712,0.278653298867447,0.296628387519242,0.326680451558524,0.37587767478755,0.0869565217391304,"Train"
0.405965239182072,23,15,0.785222798602239,0.0851499648044581,0.426023615445094,0.785294655355072,0.807144453924196,0.824039860658105,0.840102619853633,0.652173913043478,"Train"
0.843515376657591,23,22,0.853350417409593,0.00377731750365046,0.845353014936645,0.850901193185331,0.853676786014633,0.856012854752541,0.858894674277979,0.956521739130435,"Train"
0.858995663726051,23,23,0.86731231766208,0.00404818505274823,0.859038944918082,0.865419331511918,0.867598555819255,0.8709832951067,0.872350586699094,1,"Train"
0.874503513351775,23,22,0.880783467788132,0.00290711519801626,0.875221155569335,0.879147517860094,0.880613634460115,0.883033490177843,0.884907915842897,0.956521739130435,"Train"
0.884983090468412,23,23,0.890352098935358,0.00256592720670876,0.885001884124791,0.888307240464404,0.890377062910798,0.892423962257628,0.894082548346827,1,"Train"
0.894090362461961,23,23,0.898432056590328,0.00281927309008647,0.894091741423455,0.896205343454163,0.898428428137224,0.900558651238824,0.903211986725676,1,"Train"
0.903770176268053,23,23,0.909455631363714,0.00344457657368518,0.903832197328317,0.906717336895044,0.91002004515919,0.911366301365059,0.915581114950636,1,"Train"
0.916372357821856,24,24,0.927687695033784,0.00710922746333461,0.916414002183499,0.922846437664331,0.92559103302518,0.932850678975069,0.93919197350753,1,"Train"
0,24,0,0.00318713781183806,0.00028875675068598,0.00252022533341744,0.00307274932225011,0.00318486292176897,0.00341474047382505,0.00354793564478405,0,"CV"
0.00354891731218373,23,0,0.00377188214455354,0.000130843909942032,0.00356756899277765,0.00366777000983884,0.00376762800246405,0.00389564174042633,0.00394873342360348,0,"CV"
0.00394944359180386,23,0,0.004122374625401,0.000102723520265147,0.0039558351056073,0.00402612317352226,0.00411784917967524,0.00420541992348968,0.00427563289754715,0,"CV"
0.00427967821064382,23,0,0.00440863479386113,5.54097922175246e-05,0.00430260165152492,0.00437144996567495,0.0044227228067699,0.00445662772182878,0.00448251796666707,0,"CV"
0.00448693696448164,23,0,0.00462689940174277,8.2388152293685e-05,0.0045046129557399,0.00455613403072944,0.00460551780865134,0.00469344758137635,0.00476824475230334,0,"CV"
0.00476912993164271,23,0,0.00491511897451243,0.000100064367148803,0.00477178546966083,0.00480921333898627,0.0049332867411909,0.00499222805632227,0.00506878334654423,0,"CV"
0.0050728445395419,23,0,0.00525096941612184,8.60569272379002e-05,0.00508232065653646,0.00519248641550847,0.00524685672082998,0.0053078788626996,0.00537599761036981,0,"CV"
0.00537848832730832,23,0,0.00569917456035603,0.000217941870629194,0.00538311394447985,0.00552473411685526,0.0056303775495675,0.00586006596608409,0.00612546365808752,0,"CV"
0.00614843470686926,23,0,0.00680927173994638,0.000502518894839828,0.00618289128004187,0.0063758864568641,0.00673224978929622,0.00711683643176602,0.00770913575033572,0,"CV"
0.00953042532044637,23,0,0.0131754658143283,0.000655490736189299,0.0117564459061373,0.0128597468917052,0.0131847383069821,0.0137028973813261,0.0142259534653862,0,"CV"
0.0142904173943859,23,1,0.0147790664024566,0.000272352944813815,0.0143548813233857,0.0145915320692526,0.01476187542304,0.0150001277104222,0.0152182711602731,0.0434782608695652,"CV"
0.0152851039211443,23,0,0.0157187282005784,0.000264049799441369,0.0153397852709479,0.0154806060251646,0.0157162088361033,0.0159463651164297,0.0160774609500945,0,"CV"
0.0160837374054623,23,0,0.0164239108366864,0.000208353801742438,0.0160879217090408,0.0162709673908864,0.0164449679764292,0.0165790216913812,0.0167733629584189,0,"CV"
0.01680211370182,23,2,0.0170209600785419,0.000107193055076775,0.0168175948713437,0.0169551505449783,0.0169803175924166,0.0171134160714301,0.0171897053545597,0.0869565217391304,"CV"
0.0172106366343445,23,1,0.0173272872855069,6.81898990278333e-05,0.0172196071828237,0.017272386841745,0.0173360649847195,0.0173969965912529,0.0174285129563773,0.0434782608695652,"CV"
0.0174310822285361,23,1,0.0176805108393945,0.000134550581160795,0.0174319386525891,0.0175618699769686,0.0176917038869754,0.017806205677724,0.0178587958741239,0.0434782608695652,"CV"
0.0178778094192182,23,1,0.0180678835613015,0.000104603011999678,0.0178825628054917,0.0180150965388835,0.0180647398994522,0.0181605538822673,0.0182219348174285,0.0434782608695652,"CV"
0.0182307206864516,23,2,0.0183546561840367,7.08060674472515e-05,0.0182322711339262,0.01828193421779,0.0183737849586581,0.0184045204733385,0.0184627362244028,0.0869565217391304,"CV"
0.0184828362380222,23,0,0.0185860943808057,5.88254326285152e-05,0.0184850695728688,0.0185429825921766,0.0185763750097958,0.0186264199575207,0.0186738450524536,0,"CV"
0.0186916216792779,24,0,0.0187924639050216,5.80319514692198e-05,0.0186925572912161,0.0187528707972978,0.0187758255711892,0.0188358403831441,0.0188915509658854,0,"CV"
0.0188915509658854,23,1,0.019020113108594,7.03552153917625e-05,0.0188931847709963,0.0189677064666131,0.0190253713621246,0.0190617829906039,0.0191607709775417,0.0434782608695652,"CV"
0.0191610410600316,23,0,0.0192173195596409,3.86164542749084e-05,0.0191661726273389,0.0191831094221026,0.0192038714454978,0.0192465931519674,0.0192752035327513,0,"CV"
0.019275752147843,23,0,0.0194311942573085,7.47401625331078e-05,0.019280689683669,0.0193791857424305,0.0194370092895859,0.0194833867959667,0.0195265756187114,0,"CV"
0.0195271107331654,23,1,0.0196217164362886,7.35054781162567e-05,0.019530143048405,0.0195477393015235,0.0196120333305521,0.0196909294017364,0.0197291464548264,0.0434782608695652,"CV"
0.0197348259666273,23,0,0.0198789623481337,5.09797302903603e-05,0.019757544013831,0.0198371795355208,0.0198879032695488,0.0199107239239641,0.0199514097623319,0,"CV"
0.0199531841788266,23,0,0.0200253283597892,4.4390680463941e-05,0.0199585074283109,0.0199860728899022,0.020029050800299,0.0200612389309156,0.0200960396140726,0,"CV"
0.0200969105867407,23,0,0.0201853927510854,6.49438393095928e-05,0.0200989428562997,0.0201200337803192,0.0201905483444298,0.0202367779583065,0.0202988278847436,0,"CV"
0.0202991590738092,23,1,0.020396464946794,6.6694852511149e-05,0.0202997741392168,0.0203322863117312,0.0204050642293488,0.0204564079826866,0.0204931062355559,0.0434782608695652,"CV"
0.0204936393869926,23,0,0.0205485842163345,3.894538084631e-05,0.0204944391141477,0.0205128981221608,0.0205517292398556,0.0205802126579204,0.0206086321945654,0,"CV"
0.0206155308000126,23,0,0.0206867942349814,3.76512043857806e-05,0.0206239624288925,0.0206595080582888,0.0206749854821114,0.0207131942920377,0.0207572350873918,0,"CV"
0.0207588079260494,23,0,0.0208172052654207,3.61738138653719e-05,0.020760380764707,0.0207894595174681,0.0208204355193042,0.0208479552662078,0.020871354690966,0,"CV"
0.02087158564646,23,0,0.0209306021072074,3.23081650445453e-05,0.0208717746100459,0.0209177246047372,0.0209354268380079,0.0209586977527018,0.0209745658744072,0,"CV"
0.0209750252096321,23,0,0.0210225404711404,3.07733868705754e-05,0.0209753314331153,0.0210021882859266,0.0210142820884169,0.0210532439555787,0.0210702016600963,0,"CV"
0.0210772005913892,23,0,0.0211466057459534,4.01425266869342e-05,0.0210809692467008,0.0211168313469105,0.0211552132935201,0.0211760677910423,0.0212124414334498,0,"CV"
0.0212131564052898,23,0,0.021256123471191,3.82084718525448e-05,0.0212134628217926,0.0212234789333542,0.0212456754895349,0.0212950176646717,0.0213289282041747,0,"CV"
0.0213402275209398,23,0,0.021427539610659,5.43565844636384e-05,0.0213439939598615,0.0213820193845673,0.0214158223811792,0.0214718069320426,0.0215125778040371,0,"CV"
0.0215126465286223,23,2,0.021575800090592,4.12765553191747e-05,0.0215126637097686,0.021539659697669,0.0215771790889755,0.0216099914661008,0.0216518925284314,0.0869565217391304,"CV"
0.0216663634410959,23,0,0.0217413955079736,5.19741336941958e-05,0.0216689171315661,0.0216915796792601,0.0217424844933909,0.0217903558344886,0.0218111497325264,0,"CV"
0.0218127861567327,23,1,0.0218580181903187,2.89181915138679e-05,0.0218129679816446,0.0218352980764866,0.0218579049929764,0.0218670021714329,0.0219152021042959,0.0434782608695652,"CV"
0.0219166729512055,24,1,0.0219980605144341,5.40585714089926e-05,0.0219167503642007,0.0219570221984785,0.0219814123592731,0.0220386961005636,0.0221096524615216,0.0416666666666667,"CV"
0.0221096524615216,23,1,0.0221807635136885,5.56543812604358e-05,0.0221107091588152,0.0221331424116544,0.0221695218704635,0.0222251086812977,0.0222735535375532,0.0434782608695652,"CV"
0.02227357349752,23,0,0.0223300687419938,4.00851110480288e-05,0.0222739527368876,0.0222989213045755,0.0223217665793248,0.0223591629004943,0.0223917761672726,0,"CV"
0.0223918404605286,23,0,0.0224590348495571,4.65457784468618e-05,0.0223924190998323,0.0224195017597602,0.0224543861326285,0.0224804809652814,0.0225451764318893,0,"CV"
0.0225453889252192,23,0,0.022640501038767,5.70451667678297e-05,0.0225465930540884,0.022599835211096,0.0226369894255534,0.0226859689175012,0.0227231172143359,0,"CV"
0.0227260380295172,23,0,0.0228190273559337,3.71695587525871e-05,0.0227377212902423,0.0227897049631229,0.0228182093864194,0.0228473962201383,0.0228715735415129,0,"CV"
0.0228783792400312,23,0,0.0229851165131345,4.90874269155316e-05,0.0228987963355861,0.0229468904593543,0.0229849634674692,0.0230294793822787,0.0230589427165583,0,"CV"
0.0230612824943851,23,1,0.0231349575467188,3.47148962662452e-05,0.0230667419759811,0.0231083731757741,0.0231335596767991,0.023156663628993,0.0232005263194333,0.0434782608695652,"CV"
0.0232047326312989,23,1,0.0232791560003818,4.48283136331752e-05,0.0232125443533349,0.0232417962773063,0.0232793550757594,0.0233226703006773,0.0233362279664697,0.0434782608695652,"CV"
0.0233362952888887,23,0,0.02344996313384,7.58654231398069e-05,0.0233363962725173,0.0233867727883812,0.0234591324331693,0.0235087722698752,0.0235753629280302,0,"CV"
0.0235831896074718,23,0,0.0236402610773209,4.13394198202119e-05,0.0235927555490114,0.0235968049750789,0.0236504623316647,0.0236698561432065,0.0237066154494765,0,"CV"
0.0237126384457463,23,0,0.0237745274662615,4.02181917493309e-05,0.023718661442016,0.0237356158880229,0.0237806534102846,0.0238056835460258,0.0238402509289569,0,"CV"
0.0238474296940114,23,0,0.0238860809555248,1.87146011690222e-05,0.0238533032290561,0.0238686016355589,0.0238887060295839,0.0239024394612412,0.023917778812673,0,"CV"
0.0239203375761304,23,0,0.0239761245168473,4.07468429207408e-05,0.0239220434184354,0.0239441800504483,0.0239728451206228,0.0240094535073206,0.0240476398557474,0,"CV"
0.024049491371418,23,0,0.0241235887128013,4.53002649058856e-05,0.0240504883413944,0.0240867671772869,0.0241459307080023,0.0241631927310046,0.0241775393454629,0,"CV"
0.0241821768344518,23,0,0.0242894320535168,6.40026854786789e-05,0.0241841643297328,0.0242438051514047,0.0242971355696647,0.0243381863237493,0.0244082712493099,0,"CV"
0.0244088616985593,23,1,0.024457204339236,3.31921394661543e-05,0.0244090585149758,0.0244296189120671,0.0244531892959601,0.0244825356539774,0.0245193487843989,0.0434782608695652,"CV"
0.0245316098986513,23,0,0.0245823307919784,4.30312759985766e-05,0.0245346751772144,0.0245496340124946,0.0245647832806073,0.0246335479769426,0.0246514436647592,0,"CV"
0.0246568447230777,23,0,0.024724190872926,4.36251555375904e-05,0.0246577978510162,0.0246940825986952,0.0247232028437618,0.0247596060834192,0.0248058395229294,0,"CV"
0.0248072215947673,23,1,0.0248841894711656,6.14242440334245e-05,0.0248073751583048,0.0248375860122217,0.0248623164726031,0.024925396335015,0.0249982062492108,0.0434782608695652,"CV"
0.0249996695402574,24,0,0.0251405421026297,6.75322136854125e-05,0.0249997465555756,0.0250927198912891,0.0251518858899798,0.0252007820973108,0.0252239092328054,0,"CV"
0.0252239092328054,23,0,0.025301340532583,3.45726287776341e-05,0.0252378251790964,0.0252720870328115,0.0253077487316545,0.0253336973401996,0.0253516432571358,0,"CV"
0.0253519622494121,23,1,0.0254163337493189,3.5152896626429e-05,0.0253580231026616,0.0254020674236259,0.0254129991687594,0.025430074153649,0.0254848998234788,0.0434782608695652,"CV"
0.0254851019672664,23,0,0.0256062928316817,6.47958734315596e-05,0.0254869212613556,0.0255577920973913,0.0256051113568607,0.0256627642815987,0.0257110532151129,0,"CV"
0.0257112649083403,23,0,0.025773217774691,3.9355790506703e-05,0.0257124645032955,0.0257395693361848,0.0257819587911772,0.0258077095633941,0.0258361935925981,0,"CV"
0.0258364078865982,23,0,0.0259114554861437,4.25716096167647e-05,0.0258372650625986,0.0258869064335464,0.0258981721535866,0.0259499114693033,0.0259803978400711,0,"CV"
0.0259836013782756,23,0,0.0260673407364766,4.82896085858695e-05,0.0259932119928891,0.0260298794737213,0.0260719818983396,0.0260880506185256,0.0261750091369451,0,"CV"
0.0261751238177125,23,1,0.0262838056839281,6.65561725499593e-05,0.0261753914061697,0.0262349461728881,0.0262719679479152,0.0263487190131462,0.0263740225039388,0.0434782608695652,"CV"
0.0263774382629684,23,1,0.0264513085171653,4.31935497668474e-05,0.0263837818154519,0.0264163632276843,0.0264489804919721,0.026490021107438,0.0265241941017181,0.0434782608695652,"CV"
0.0265294210288346,23,1,0.0266089667172942,4.99807226343717e-05,0.0265372614195095,0.0265669888326326,0.0266068490401882,0.0266455260260877,0.0267111515300339,0.0434782608695652,"CV"
0.0267163851443491,23,0,0.0268367557670777,6.77574223109599e-05,0.0267227817840677,0.0267942394399465,0.026825469311556,0.0268996337398786,0.026940004763605,0,"CV"
0.0269420329857675,23,0,0.0270358992051958,6.38753647185732e-05,0.0269440612079301,0.026980808620912,0.0270216691716468,0.027090817411657,0.0271415473096264,0,"CV"
0.0271484688542301,23,2,0.0272567735173264,7.90903735309345e-05,0.0271541319361785,0.027175054567447,0.027237172882214,0.0273385495371433,0.0273652269735834,0.0869565217391304,"CV"
0.0273741395931913,23,0,0.0274854476547468,6.21527424494542e-05,0.0273800813395966,0.0274426888563128,0.0274807887151252,0.0275332540597602,0.0275839724226797,0,"CV"
0.0275853008513688,23,2,0.0277302627379519,6.27634289104295e-05,0.0275860161591244,0.0277101457948931,0.0277369814537576,0.0277664491223968,0.0278434625234218,0.0869565217391304,"CV"
0.0278462258482095,23,0,0.0279556822704367,6.45540531562904e-05,0.0278474101302614,0.0279045607092392,0.0279556644776353,0.027999849799951,0.0280679520337399,0,"CV"
0.0280770504586772,23,1,0.0282152603855382,8.0932497789832e-05,0.0280800832669896,0.0281444896271723,0.0282118634340927,0.0282848332686526,0.0283230362864334,0.0434782608695652,"CV"
0.0283256001436494,23,2,0.0284446279124862,7.36614187814148e-05,0.0283262411079534,0.0283871514777863,0.0284397990380025,0.0285022861635732,0.0285553499357591,0.0869565217391304,"CV"
0.0285650125791838,23,1,0.0287364344396082,0.000110861474480558,0.0285667177515529,0.028641691944332,0.0287458721298272,0.0288261567085495,0.0289363353595959,0.0434782608695652,"CV"
0.0289483374347561,23,2,0.0291420754841037,0.00011196821247722,0.0289496709986628,0.0290551903635048,0.0291255598134732,0.0292469315981022,0.029321166970639,0.0869565217391304,"CV"
0.0293894462206578,24,0,0.0296268313400353,0.00014115562501149,0.0293930398653957,0.0295023983179595,0.0296296780687797,0.0297338213741676,0.029865580772646,0,"CV"
0.029865580772646,23,0,0.0301056003584492,0.00016680557135094,0.0298722863115409,0.0299614543956392,0.030068968055695,0.0302482238804265,0.0303846587027564,0,"CV"
0.0303857585010682,23,1,0.0305838942022917,0.000120277786302542,0.0304066546689926,0.0304827469477055,0.0305674871103851,0.0306918660274234,0.0307667951171357,0.0434782608695652,"CV"
0.0307667951171357,23,1,0.0309884973204998,0.000135278599322941,0.0307667951171359,0.0308717974320105,0.030987029565751,0.0310854783707042,0.0312479380254747,0.0434782608695652,"CV"
0.0312484214912553,23,0,0.0314862739480619,0.000142199043831958,0.0312511611306786,0.0313856000231841,0.0314555423136378,0.0315897909518163,0.0317062570802657,0,"CV"
0.0317065966898547,23,0,0.0320983073563066,0.000257820017142397,0.0317079551282107,0.0318692287531428,0.0321542653596,0.0323165490343203,0.0324762854734879,0,"CV"
0.0324800493038109,23,0,0.0327416542130595,0.000210471158249537,0.03249134079478,0.032577820522261,0.0326980798140243,0.032896312900541,0.0331712373650969,0,"CV"
0.0332144116220471,23,0,0.0337383108430194,0.000343137064687831,0.0333151515549309,0.0334052839871992,0.0336996058832681,0.0340001470222978,0.03432623314384,0,"CV"
0.0343582084095484,23,1,0.0349736237449535,0.000509855180578582,0.034417591045864,0.0345007848714725,0.0348121443636339,0.0354697678345949,0.0358277732897178,0.0434782608695652,"CV"
0.0358833774993183,23,0,0.0372478610552771,0.000877865084192934,0.0359667838137191,0.0366839335117495,0.0371635406200079,0.0379175079910597,0.0386613188435711,0,"CV"
0.0387245398883678,23,0,0.0401525660512856,0.000994127496835309,0.0388018100542304,0.0392860098614695,0.0401204754136107,0.040938661087474,0.0419279979615766,0,"CV"
0.0419279979615769,23,0,0.0457824331515443,0.00229924791839679,0.0419279979615773,0.0440591957603592,0.0452848058520129,0.047455348776994,0.0501096622322977,0,"CV"
0.0501777508255086,23,0,0.425139417664793,0.179520925094697,0.0502334596744992,0.431679763019709,0.509641329167525,0.521910474098014,0.567453268793279,0,"CV"
0.56805585478165,23,21,0.778969407148397,0.0487859184115892,0.568457578773897,0.779914628444171,0.792486143743092,0.799520613752505,0.806808619184726,0.91304347826087,"CV"
0.807235208900497,23,20,0.8160385433284,0.00389478811138026,0.807464911055144,0.813226580323923,0.815858121582359,0.819926905278987,0.821234715563678,0.869565217391304,"CV"
0.821354478486402,23,23,0.826670879120965,0.00264832401630475,0.821405805453284,0.825501590704812,0.827120119667189,0.82852409126318,0.830283414930783,1,"CV"
0.830436971001703,23,21,0.834336405782334,0.00303922444992312,0.830488156358676,0.832166596940943,0.833055156682627,0.837141080707674,0.839092111543801,0.91304347826087,"CV"
0.839795559864999,23,22,0.844293891569889,0.00249996988233289,0.839971421945299,0.842374250617691,0.845196169618436,0.846134314794153,0.848269504871126,0.956521739130435,"CV"
0.848712291637738,23,23,0.85234556517756,0.00243546984522234,0.848790430478905,0.849975031915626,0.851921073107023,0.854582526644241,0.855951891963238,1,"CV"
0.855968746836064,23,23,0.86306338836884,0.00402417689178415,0.855970619599712,0.859257302651124,0.863327903052966,0.865748559195542,0.868990477452228,1,"CV"
0.869060170137945,24,22,0.885301164165974,0.01341022897212,0.869063838174036,0.875701470693617,0.879633315654037,0.891177788614345,0.913040690433254,0.916666666666667,"CV"
