"evaluation","predictionThreshold","preferenceThreshold","positiveCount","negativeCount","trueCount","falseCount","truePositiveCount","trueNegativeCount","falsePositiveCount","falseNegativeCount","f1Score","accuracy","sensitivity","falseNegativeRate","falsePositiveRate","specificity","positivePredictiveValue","falseDiscoveryRate","negativePredictiveValue","falseOmissionRate","positiveLikelihoodRatio","negativeLikelihoodRatio","diagnosticOddsRatio"
"Test",0.0371541728259717,0.277861661995778,99,669,70,698,53,652,46,17,0.627218934911243,0.91796875,0.757142857142857,0.242857142857143,0.0659025787965616,0.934097421203438,0.535353535353535,0.464646464646465,0.974588938714499,0.0254110612855007,11.4888198757764,0.259991235758107,44.1892583120205
"Test",0.0369788794731034,0.276877282239828,100,668,70,698,53,651,47,17,0.623529411764706,0.916666666666667,0.757142857142857,0.242857142857143,0.0673352435530086,0.932664756446991,0.53,0.47,0.974550898203593,0.0254491017964072,11.244376899696,0.260390607856046,43.1827284105131
"Test",0.0362289640460123,0.272639666167126,106,662,70,698,54,646,52,16,0.613636363636364,0.911458333333333,0.771428571428571,0.228571428571429,0.0744985673352436,0.925501432664756,0.509433962264151,0.490566037735849,0.97583081570997,0.0241691842900302,10.3549450549451,0.246970367094206,41.9278846153846
"Test",0.0352402747733579,0.266986578648492,113,655,70,698,55,640,58,15,0.601092896174863,0.904947916666667,0.785714285714286,0.214285714285714,0.0830945558739255,0.916905444126075,0.486725663716814,0.513274336283186,0.977099236641221,0.0229007633587786,9.45566502463054,0.233705357142857,40.4597701149425
"Test",0.0340116931221464,0.259854777264706,120,648,70,698,55,633,65,15,0.578947368421053,0.895833333333333,0.785714285714286,0.214285714285714,0.0931232091690544,0.906876790830946,0.458333333333333,0.541666666666667,0.976851851851852,0.0231481481481481,8.43736263736264,0.236289776574137,35.7076923076923
"Test",0.0333702361427642,0.256083102392462,127,641,70,698,56,627,71,14,0.568527918781726,0.889322916666667,0.8,0.2,0.101719197707736,0.898280802292264,0.440944881889764,0.559055118110236,0.978159126365055,0.0218408736349454,7.86478873239437,0.222647527910686,35.3239436619718
"Test",0.032701796307437,0.252117061289776,134,634,70,698,56,620,78,14,0.549019607843137,0.880208333333333,0.8,0.2,0.111747851002865,0.888252148997135,0.417910447761194,0.582089552238806,0.977917981072555,0.0220820189274448,7.15897435897436,0.225161290322581,31.7948717948718
"Test",0.0323017142722821,0.249725619450232,141,627,70,698,56,613,85,14,0.530805687203792,0.87109375,0.8,0.2,0.121776504297994,0.878223495702006,0.397163120567376,0.602836879432624,0.977671451355662,0.0223285486443381,6.56941176470588,0.227732463295269,28.8470588235294
"Test",0.0314194461250715,0.244404638975207,148,620,70,698,56,606,92,14,0.513761467889908,0.861979166666667,0.8,0.2,0.131805157593123,0.868194842406877,0.378378378378378,0.621621621621622,0.97741935483871,0.0225806451612903,6.06956521739131,0.23036303630363,26.3478260869565
"Test",0.0309683003321939,0.241658295906343,155,613,70,698,56,599,99,14,0.497777777777778,0.852864583333333,0.8,0.2,0.141833810888252,0.858166189111748,0.361290322580645,0.638709677419355,0.977161500815661,0.0228384991843393,5.64040404040404,0.2330550918197,24.2020202020202
"Test",0.0305550669180391,0.239127433407629,162,606,70,698,59,595,103,11,0.508620689655172,0.8515625,0.842857142857143,0.157142857142857,0.14756446991404,0.85243553008596,0.364197530864198,0.635802469135803,0.981848184818482,0.0181518151815182,5.71178918169209,0.184345738295318,30.9841129744042
"Test",0.0303166909369092,0.237660781676676,169,599,70,698,59,588,110,11,0.493723849372385,0.842447916666667,0.842857142857143,0.157142857142857,0.157593123209169,0.842406876790831,0.349112426035503,0.650887573964497,0.981636060100167,0.0183639398998331,5.34831168831169,0.186540330417881,28.6710743801653
"Test",0.0300008345409462,0.235709803872414,176,592,70,698,59,581,117,11,0.479674796747968,0.833333333333333,0.842857142857143,0.157142857142857,0.167621776504298,0.832378223495702,0.335227272727273,0.664772727272727,0.981418918918919,0.0185810810810811,5.02832722832723,0.188787804278338,26.6348096348096
"Test",0.0295276502239899,0.232770688236421,183,585,70,698,60,575,123,10,0.474308300395257,0.826822916666667,0.857142857142857,0.142857142857143,0.17621776504298,0.82378223495702,0.327868852459016,0.672131147540984,0.982905982905983,0.0170940170940171,4.86411149825784,0.173416149068323,28.0487804878049
"Test",0.0291358592812811,0.230322164521704,190,578,70,698,61,569,129,9,0.469230769230769,0.8203125,0.871428571428571,0.128571428571429,0.184813753581662,0.815186246418338,0.321052631578947,0.678947368421053,0.984429065743945,0.0155709342560554,4.71517165005537,0.157720311323123,29.8957795004307
"Test",0.0289390794561862,0.229087220588571,197,571,70,698,62,563,135,8,0.464419475655431,0.813802083333333,0.885714285714286,0.114285714285714,0.193409742120344,0.806590257879656,0.314720812182741,0.685279187817259,0.985989492119089,0.0140105078809107,4.5794708994709,0.141689926414616,32.3203703703704
"Test",0.028525917818857,0.226483017947835,204,564,70,698,62,556,142,8,0.452554744525547,0.8046875,0.885714285714286,0.114285714285714,0.203438395415473,0.796561604584527,0.303921568627451,0.696078431372549,0.985815602836879,0.0141843971631206,4.35372233400402,0.143473792394656,30.3450704225352
"Test",0.0277519338759891,0.221562912635877,211,557,70,698,62,549,149,8,0.441281138790036,0.795572916666667,0.885714285714286,0.114285714285714,0.213467048710602,0.786532951289398,0.293838862559242,0.706161137440758,0.985637342908438,0.0143626570915619,4.14918504314477,0.145303148581837,28.5553691275168
"Test",0.027601056834664,0.220597430310359,218,550,70,698,62,542,156,8,0.430555555555556,0.786458333333333,0.885714285714286,0.114285714285714,0.223495702005731,0.776504297994269,0.284403669724771,0.715596330275229,0.985454545454545,0.0145454545454545,3.96300366300366,0.147179757511861,26.9262820512821
"Test",0.0272389927349895,0.218271965695264,225,543,70,698,62,535,163,8,0.420338983050847,0.77734375,0.885714285714286,0.114285714285714,0.23352435530086,0.76647564469914,0.275555555555556,0.724444444444444,0.985267034990792,0.0147329650092081,3.79281332164768,0.149105473965287,25.4371165644172
"Test",0.0269527012372722,0.216424560204687,232,536,70,698,64,530,168,6,0.423841059602649,0.7734375,0.914285714285714,0.0857142857142857,0.240687679083095,0.759312320916905,0.275862068965517,0.724137931034483,0.988805970149254,0.0111940298507463,3.79863945578231,0.11288409703504,33.6507936507937
"Test",0.0266353231053618,0.21436760398779,239,529,70,698,64,523,175,6,0.414239482200647,0.764322916666667,0.914285714285714,0.0857142857142857,0.250716332378223,0.749283667621776,0.267782426778243,0.732217573221757,0.988657844990548,0.0113421550094518,3.64669387755102,0.114394974050806,31.8780952380952
"Test",0.0263232139789084,0.2123355554453,246,522,70,698,64,516,182,6,0.405063291139241,0.755208333333333,0.914285714285714,0.0857142857142857,0.260744985673352,0.739255014326648,0.260162601626016,0.739837398373984,0.988505747126437,0.0114942528735632,3.50643642072214,0.115946843853821,30.2417582417582
"Test",0.0261923242800511,0.211480629592967,253,515,70,698,64,509,189,6,0.396284829721362,0.74609375,0.914285714285714,0.0857142857142857,0.270773638968481,0.729226361031519,0.25296442687747,0.74703557312253,0.988349514563107,0.0116504854368932,3.37656840513983,0.117541397698569,28.7266313932981
"Test",0.0257692972285986,0.208706411943781,260,508,70,698,65,503,195,5,0.393939393939394,0.739583333333333,0.928571428571429,0.0714285714285714,0.279369627507163,0.720630372492837,0.25,0.75,0.990157480314961,0.00984251968503937,3.32380952380952,0.0991195683044589,33.5333333333333
"Test",0.0254863189437365,0.206841069358862,267,501,70,698,65,496,202,5,0.385756676557864,0.73046875,0.928571428571429,0.0714285714285714,0.289398280802292,0.710601719197708,0.243445692883895,0.756554307116105,0.99001996007984,0.00998003992015968,3.20862800565771,0.100518433179723,31.9207920792079
"Test",0.0250284724985613,0.203806646354309,274,494,70,698,65,489,209,5,0.377906976744186,0.721354166666667,0.928571428571429,0.0714285714285714,0.299426934097421,0.700573065902579,0.237226277372263,0.762773722627737,0.989878542510121,0.0101214574898785,3.10116199589884,0.10195734735612,30.4162679425837
"Test",0.0248889493258397,0.202877891455688,281,487,70,698,65,482,216,5,0.37037037037037,0.712239583333333,0.928571428571429,0.0714285714285714,0.30945558739255,0.69054441260745,0.231316725978648,0.768683274021352,0.989733059548255,0.0102669404517454,3.00066137566138,0.103438055720213,29.0092592592593
"Test",0.0246621618571783,0.20136418758808,288,480,70,698,65,475,223,5,0.363128491620112,0.703125,0.928571428571429,0.0714285714285714,0.319484240687679,0.680515759312321,0.225694444444444,0.774305555555556,0.989583333333333,0.0104166666666667,2.90647021140295,0.104962406015038,27.6905829596413
"Test",0.0244571168181242,0.199991256543548,295,473,70,698,65,468,230,5,0.356164383561644,0.694010416666667,0.928571428571429,0.0714285714285714,0.329512893982808,0.670487106017192,0.220338983050847,0.779661016949153,0.989429175475687,0.0105708245243129,2.81801242236025,0.106532356532357,26.4521739130435
"Test",0.024086924137943,0.197502018728325,302,466,70,698,66,462,236,4,0.354838709677419,0.6875,0.942857142857143,0.0571428571428571,0.33810888252149,0.66189111747851,0.218543046357616,0.781456953642384,0.991416309012876,0.00858369098712446,2.78861985472155,0.0863327149041435,32.3008474576271
"Test",0.0239614953362267,0.196655527764846,309,459,70,698,66,455,243,4,0.348284960422164,0.678385416666667,0.942857142857143,0.0571428571428571,0.348137535816619,0.651862464183381,0.213592233009709,0.786407766990291,0.991285403050109,0.00871459694989107,2.70828924162257,0.0876609105180534,30.8950617283951
"Test",0.0236350184663509,0.19444483825921,316,452,70,698,66,448,250,4,0.341968911917098,0.669270833333333,0.942857142857143,0.0571428571428571,0.358166189111748,0.641833810888252,0.208860759493671,0.791139240506329,0.991150442477876,0.00884955752212389,2.63245714285714,0.0890306122448979,29.568
"Test",0.0234153532361286,0.19295138513071,323,445,70,698,66,441,257,4,0.33587786259542,0.66015625,0.942857142857143,0.0571428571428571,0.368194842406877,0.631805157593123,0.204334365325077,0.795665634674923,0.991011235955056,0.00898876404494382,2.56075597554197,0.0904437965662455,28.3132295719844
"Test",0.0231359491908461,0.191044738312783,330,438,70,698,66,434,264,4,0.33,0.651041666666667,0.942857142857143,0.0571428571428571,0.378223495702006,0.621776504297994,0.2,0.8,0.990867579908676,0.0091324200913242,2.49285714285714,0.0919025674786043,27.125
"Test",0.0229381472858473,0.189690150107982,337,431,70,698,66,427,271,4,0.324324324324324,0.641927083333333,0.942857142857143,0.0571428571428571,0.388252148997135,0.611747851002865,0.195845697329377,0.804154302670623,0.990719257540603,0.00928074245939675,2.4284659989457,0.0934091669454667,25.9981549815498
"Test",0.0228851359057789,0.189326439520936,344,424,70,698,67,421,277,3,0.323671497584541,0.635416666666667,0.957142857142857,0.0428571428571429,0.396848137535817,0.603151862464183,0.194767441860465,0.805232558139535,0.992924528301887,0.00707547169811321,2.41186178442496,0.0710553104852392,33.9434416365824
"Test",0.0226205279186022,0.187506666114353,351,417,70,698,67,414,284,3,0.318289786223278,0.626302083333333,0.957142857142857,0.0428571428571429,0.406876790830946,0.593123209169054,0.190883190883191,0.809116809116809,0.992805755395683,0.00719424460431655,2.35241448692153,0.0722567287784679,32.556338028169
"Test",0.0224598151058258,0.186397894951947,358,410,70,698,67,407,291,3,0.313084112149533,0.6171875,0.957142857142857,0.0428571428571429,0.416905444126074,0.583094555873925,0.187150837988827,0.812849162011173,0.992682926829268,0.00731707317073171,2.29582719685812,0.0734994734994735,31.2359679266896
"Test",0.0222803127800411,0.185156343175404,365,403,70,698,67,400,298,3,0.308045977011494,0.608072916666667,0.957142857142857,0.0428571428571429,0.426934097421203,0.573065902578797,0.183561643835616,0.816438356164384,0.992555831265509,0.00744416873449132,2.24189837008629,0.0747857142857143,29.9776286353468
"Test",0.0221334166372845,0.184137834125126,372,396,70,698,67,393,305,3,0.30316742081448,0.598958333333333,0.957142857142857,0.0428571428571429,0.436962750716332,0.563037249283668,0.18010752688172,0.81989247311828,0.992424242424242,0.00757575757575758,2.19044496487119,0.0761177753544166,28.7770491803279
"Test",0.0217490414121689,0.181462127740628,379,389,70,698,67,386,312,3,0.298440979955457,0.58984375,0.957142857142857,0.0428571428571429,0.446991404011461,0.553008595988539,0.176781002638522,0.823218997361478,0.992287917737789,0.0077120822622108,2.14130036630037,0.0774981495188749,27.6303418803419
"Test",0.0216307423236684,0.180635515914224,386,382,70,698,68,380,318,2,0.298245614035088,0.583333333333333,0.971428571428571,0.0285714285714286,0.455587392550143,0.544412607449857,0.176165803108808,0.823834196891192,0.994764397905759,0.00523560209424084,2.13225516621743,0.0524812030075188,40.6289308176101
"Test",0.0215328650549846,0.179950489382602,393,375,70,698,68,373,325,2,0.293736501079914,0.57421875,0.971428571428571,0.0285714285714286,0.465616045845272,0.534383954154728,0.173027989821883,0.826972010178117,0.994666666666667,0.00533333333333333,2.08632967032967,0.0534661049406358,39.0215384615385
"Test",0.0213044974902009,0.178348255826511,400,368,70,698,69,367,331,1,0.293617021276596,0.567708333333333,0.985714285714286,0.0142857142857143,0.474212034383954,0.525787965616046,0.1725,0.8275,0.997282608695652,0.00271739130434783,2.07863616745792,0.0271701050992604,76.5045317220544
"Test",0.0211955700839975,0.177582074831698,407,361,70,698,69,360,338,1,0.289308176100629,0.55859375,0.985714285714286,0.0142857142857143,0.484240687679083,0.515759312320917,0.16953316953317,0.83046683046683,0.997229916897507,0.00277008310249307,2.03558748943364,0.0276984126984127,73.491124260355
"Test",0.0210942901699992,0.176868555607793,414,354,70,698,69,353,345,1,0.285123966942149,0.549479166666667,0.985714285714286,0.0142857142857143,0.494269340974212,0.505730659025788,0.166666666666667,0.833333333333333,0.997175141242938,0.00282485875706215,1.99428571428571,0.0282476730068798,70.6
"Test",0.0208890922436343,0.175419584225519,421,347,70,698,69,346,352,1,0.281059063136456,0.540364583333333,0.985714285714286,0.0142857142857143,0.504297994269341,0.495702005730659,0.163895486935867,0.836104513064133,0.997118155619596,0.00288184438040346,1.95462662337662,0.0288191577208918,67.8238636363636
"Test",0.0206837652260959,0.173965197172022,428,340,70,698,69,339,359,1,0.27710843373494,0.53125,0.985714285714286,0.0142857142857143,0.51432664756447,0.48567335243553,0.161214953271028,0.838785046728972,0.997058823529412,0.00294117647058824,1.91651412654198,0.0294142435735356,65.1559888579387
"Test",0.0204240731911486,0.1721192422632,435,333,70,698,69,332,366,1,0.273267326732673,0.522135416666667,0.985714285714286,0.0142857142857143,0.524355300859599,0.475644699140401,0.158620689655172,0.841379310344828,0.996996996996997,0.003003003003003,1.87985948477752,0.0300344234079174,62.5901639344262
"Test",0.0201786637084674,0.170368118069877,442,326,70,698,69,325,373,1,0.26953125,0.513020833333333,0.985714285714286,0.0142857142857143,0.534383954154728,0.465616045845272,0.156108597285068,0.843891402714932,0.996932515337423,0.00306748466257669,1.84458062045193,0.0306813186813187,60.1206434316354
"Test",0.0200096112195738,0.169158038025843,449,319,70,698,69,318,380,1,0.265895953757225,0.50390625,0.985714285714286,0.0142857142857143,0.544412607449857,0.455587392550143,0.153674832962138,0.846325167037862,0.996865203761755,0.00313479623824451,1.8106015037594,0.0313566936208446,57.7421052631579
"Test",0.0198365362179611,0.167915936694004,456,312,70,698,69,311,387,1,0.262357414448669,0.494791666666667,0.985714285714286,0.0142857142857143,0.554441260744986,0.445558739255014,0.151315789473684,0.848684210526316,0.996794871794872,0.00320512820512821,1.77785160575858,0.0320624712907671,55.4496124031008
"Test",0.0196678335306283,0.166702058433235,463,305,70,698,69,304,394,1,0.25891181988743,0.485677083333333,0.985714285714286,0.0142857142857143,0.564469914040115,0.435530085959885,0.14902807775378,0.85097192224622,0.99672131147541,0.00327868852459016,1.74626540971719,0.0328007518796992,53.2385786802031
"Test",0.0194875625886262,0.16540148563224,470,298,70,698,69,297,401,1,0.255555555555556,0.4765625,0.985714285714286,0.0142857142857143,0.574498567335244,0.425501432664756,0.146808510638298,0.853191489361702,0.996644295302013,0.00335570469798658,1.71578197363734,0.0335738335738336,51.1047381546135
"Test",0.0193201454502543,0.164190436174101,477,291,70,698,69,290,408,1,0.252285191956124,0.467447916666667,0.985714285714286,0.0142857142857143,0.584527220630373,0.415472779369628,0.144654088050314,0.855345911949686,0.996563573883162,0.00343642611683849,1.68634453781513,0.034384236453202,49.0441176470588
"Test",0.0190903717862452,0.162523260092779,484,284,70,698,69,283,415,1,0.249097472924188,0.458333333333333,0.985714285714286,0.0142857142857143,0.594555873925501,0.405444126074499,0.142561983471074,0.857438016528926,0.996478873239437,0.00352112676056338,1.65790017211704,0.0352347299343766,47.0530120481928
"Test",0.0189980837069578,0.161851989519662,491,277,70,698,69,276,422,1,0.245989304812834,0.44921875,0.985714285714286,0.0142857142857143,0.60458452722063,0.39541547277937,0.140529531568228,0.859470468431772,0.996389891696751,0.0036101083032491,1.63039945836154,0.036128364389234,45.1279620853081
"Test",0.0186940570639908,0.15963387482857,498,270,70,698,69,269,429,1,0.242957746478873,0.440104166666667,0.985714285714286,0.0142857142857143,0.614613180515759,0.385386819484241,0.13855421686747,0.86144578313253,0.996296296296296,0.0037037037037037,1.6037962037962,0.037068507700478,43.2657342657343
"Test",0.0184887798168787,0.158130345537527,505,263,70,698,69,262,436,1,0.24,0.430989583333333,0.985714285714286,0.0142857142857143,0.624641833810888,0.375358166189112,0.136633663366337,0.863366336633663,0.996197718631179,0.00380228136882129,1.57804718217562,0.0380588876772083,41.4633027522936
"Test",0.0183230596412192,0.156913077783272,512,256,70,698,69,255,443,1,0.237113402061856,0.421875,0.985714285714286,0.0142857142857143,0.634670487106017,0.365329512893983,0.134765625,0.865234375,0.99609375,0.00390625,1.55311189938729,0.0391036414565826,39.7178329571106
"Test",0.0181357644120772,0.155533587008055,519,249,70,698,69,248,450,1,0.234295415959253,0.412760416666667,0.985714285714286,0.0142857142857143,0.644699140401146,0.355300859598854,0.132947976878613,0.867052023121387,0.995983935742972,0.00401606425702811,1.52895238095238,0.0402073732718894,38.0266666666667
"Test",0.0179490714293072,0.154154558260899,526,242,70,698,69,241,457,1,0.231543624161074,0.403645833333333,0.985714285714286,0.0142857142857143,0.654727793696275,0.345272206303725,0.131178707224335,0.868821292775665,0.995867768595041,0.00413223140495868,1.50553297905596,0.0413752222880854,36.3873085339169
"Test",0.0177306938035906,0.152536429825159,533,235,70,698,69,234,464,1,0.228855721393035,0.39453125,0.985714285714286,0.0142857142857143,0.664756446991404,0.335243553008596,0.129455909943715,0.870544090056285,0.995744680851064,0.00425531914893617,1.48282019704434,0.0426129426129426,34.7974137931035
"Test",0.0176055664976943,0.151606797474345,540,228,70,698,69,227,471,1,0.226229508196721,0.385416666666667,0.985714285714286,0.0142857142857143,0.674785100286533,0.325214899713467,0.127777777777778,0.872222222222222,0.995614035087719,0.0043859649122807,1.46078252957234,0.0439269981120201,33.2547770700637
"Test",0.0175032474802265,0.150845278487282,547,221,70,698,69,220,478,1,0.223662884927066,0.376302083333333,0.985714285714286,0.0142857142857143,0.684813753581662,0.315186246418338,0.126142595978062,0.873857404021938,0.995475113122172,0.00452488687782805,1.43939031679617,0.0453246753246753,31.7573221757322
"Test",0.0172862563311835,0.14922629605749,554,214,70,698,69,213,485,1,0.221153846153846,0.3671875,0.985714285714286,0.0142857142857143,0.694842406876791,0.305157593123209,0.124548736462094,0.875451263537906,0.995327102803738,0.00467289719626168,1.41861561119293,0.0468142186452046,30.3030927835052
"Test",0.0171305153787367,0.148060936566179,561,207,70,698,69,206,492,1,0.218700475435816,0.358072916666667,0.985714285714286,0.0142857142857143,0.70487106017192,0.29512893982808,0.122994652406417,0.877005347593583,0.995169082125604,0.00483091787439614,1.39843205574913,0.0484049930651872,28.890243902439
"Test",0.0169805036566305,0.146935775080714,568,200,70,698,69,199,499,1,0.216300940438872,0.348958333333333,0.985714285714286,0.0142857142857143,0.714899713467049,0.285100286532951,0.121478873239437,0.878521126760563,0.995,0.005,1.37881477240195,0.0501076812634602,27.5170340681363
"Test",0.0168891188034383,0.14624905476819,575,193,70,698,69,192,506,1,0.213953488372093,0.33984375,0.985714285714286,0.0142857142857143,0.724928366762178,0.275071633237822,0.12,0.88,0.994818652849741,0.00518134715025907,1.35974025974026,0.0519345238095238,26.1818181818182
"Test",0.0167498113543061,0.145200331935516,582,186,70,698,69,185,513,1,0.211656441717791,0.330729166666667,0.985714285714286,0.0142857142857143,0.734957020057307,0.265042979942693,0.118556701030928,0.881443298969072,0.994623655913978,0.00537634408602151,1.34118629908104,0.0538996138996139,24.8830409356725
"Test",0.0164644111884242,0.143044673173766,589,179,70,698,69,178,520,1,0.209408194233687,0.321614583333333,0.985714285714286,0.0142857142857143,0.744985673352435,0.255014326647564,0.117147707979626,0.882852292020374,0.994413407821229,0.00558659217877095,1.32313186813187,0.0560192616372392,23.6192307692308
"Test",0.0161744201936909,0.140844465476919,596,172,70,698,69,171,527,1,0.207207207207207,0.3125,0.985714285714286,0.0142857142857143,0.755014326647565,0.244985673352436,0.115771812080537,0.884228187919463,0.994186046511628,0.00581395348837209,1.30555706153429,0.058312447786132,22.3889943074004
"Test",0.0159592994154467,0.139205840104374,603,165,70,698,69,164,534,1,0.205052005943536,0.303385416666667,0.985714285714286,0.0142857142857143,0.765042979942693,0.234957020057307,0.114427860696517,0.885572139303483,0.993939393939394,0.00606060606060606,1.2884430176565,0.060801393728223,21.1910112359551
"Test",0.0157332881009004,0.137478288406091,610,158,70,698,69,157,541,1,0.202941176470588,0.294270833333333,0.985714285714286,0.0142857142857143,0.775071633237822,0.224928366762178,0.113114754098361,0.886885245901639,0.993670886075949,0.00632911392405063,1.27177185106945,0.0635122838944495,20.0240295748614
"Test",0.0153684250932618,0.13467641028648,617,151,70,698,69,150,548,1,0.200873362445415,0.28515625,0.985714285714286,0.0142857142857143,0.785100286532951,0.214899713467049,0.111831442463533,0.888168557536467,0.993377483443709,0.00662251655629139,1.25552659019812,0.0664761904761905,18.8868613138686
"Test",0.0151486461942798,0.132980877662338,624,144,70,698,69,143,555,1,0.198847262247839,0.276041666666667,0.985714285714286,0.0142857142857143,0.79512893982808,0.20487106017192,0.110576923076923,0.889423076923077,0.993055555555556,0.00694444444444444,1.23969111969112,0.0697302697302697,17.7783783783784
"Test",0.0149338096624771,0.131317775122436,631,137,70,698,69,136,562,1,0.196861626248217,0.266927083333333,0.985714285714286,0.0142857142857143,0.805157593123209,0.194842406876791,0.109350237717908,0.890649762282092,0.992700729927007,0.0072992700729927,1.2242501270971,0.0733193277310924,16.6975088967972
"Test",0.0146772962764993,0.129324621785779,638,130,70,698,69,129,569,1,0.194915254237288,0.2578125,0.985714285714286,0.0142857142857143,0.815186246418338,0.184813753581662,0.108150470219436,0.891849529780564,0.992307692307692,0.00769230769230769,1.20918905347728,0.0772978959025471,15.6432337434095
"Test",0.0142790334754447,0.12621393689976,645,123,70,698,69,122,576,1,0.193006993006993,0.248697916666667,0.985714285714286,0.0142857142857143,0.825214899713467,0.174785100286533,0.106976744186047,0.893023255813953,0.991869918699187,0.00813008130081301,1.19449404761905,0.0817330210772834,14.6145833333333
"Test",0.0140218469730199,0.124194654902012,652,116,70,698,69,115,583,1,0.191135734072022,0.239583333333333,0.985714285714286,0.0142857142857143,0.835243553008596,0.164756446991404,0.105828220858896,0.894171779141104,0.991379310344828,0.00862068965517241,1.18015192354815,0.0867080745341615,13.6106346483705
"Test",0.0136042475210947,0.120898211892483,659,109,70,698,69,108,590,1,0.189300411522634,0.23046875,0.985714285714286,0.0142857142857143,0.845272206303725,0.154727793696275,0.104704097116844,0.895295902883156,0.990825688073395,0.00917431192660551,1.16615012106538,0.0923280423280423,12.6305084745763
"Test",0.013357191780702,0.118937620892403,666,102,70,698,70,102,596,0,0.190217391304348,0.223958333333333,1,0,0.853868194842407,0.146131805157593,0.105105105105105,0.894894894894895,1,0,1.17114093959732,0,Inf
"Test",0.0128670624826648,0.115024978836218,673,95,70,698,70,95,603,0,0.18842530282638,0.21484375,1,0,0.863896848137536,0.136103151862464,0.104011887072808,0.895988112927192,1,0,1.1575456053068,0,Inf
"Test",0.0124479770943548,0.111654923843035,680,88,70,698,70,88,610,0,0.186666666666667,0.205729166666667,1,0,0.873925501432665,0.126074498567335,0.102941176470588,0.897058823529412,1,0,1.14426229508197,0,Inf
"Test",0.0119244223318318,0.107412619798413,687,81,70,698,70,81,617,0,0.184940554821664,0.196614583333333,1,0,0.883954154727794,0.116045845272206,0.101892285298399,0.898107714701601,1,0,1.13128038897893,0,Inf
"Test",0.0113430992220592,0.102659847069419,694,74,70,698,70,74,624,0,0.183246073298429,0.1875,1,0,0.893982808022923,0.106017191977077,0.100864553314121,0.899135446685879,1,0,1.11858974358974,0,Inf
"Test",0.00829563003910533,0.0769894465827766,701,67,70,698,70,67,631,0,0.181582360570687,0.178385416666667,1,0,0.904011461318052,0.0959885386819484,0.0998573466476462,0.900142653352354,1,0,1.10618066561014,0,Inf
"Test",0.00287437285742845,0.027941080543341,708,60,70,698,70,60,638,0,0.179948586118252,0.169270833333333,1,0,0.91404011461318,0.0859598853868195,0.0988700564971751,0.901129943502825,1,0,1.09404388714734,0,Inf
"Test",0.00242708964752576,0.023685805401104,715,53,70,698,70,53,645,0,0.178343949044586,0.16015625,1,0,0.924068767908309,0.0759312320916905,0.0979020979020979,0.902097902097902,1,0,1.08217054263566,0,Inf
"Test",0.00223298831767897,0.0218287853752036,722,46,70,698,70,46,652,0,0.176767676767677,0.151041666666667,1,0,0.934097421203438,0.0659025787965616,0.0969529085872576,0.903047091412742,1,0,1.07055214723926,0,Inf
"Test",0.0020489011372905,0.0200617056888962,729,39,70,698,70,39,659,0,0.175219023779725,0.141927083333333,1,0,0.944126074498567,0.0558739255014327,0.0960219478737997,0.9039780521262,1,0,1.05918057663126,0,Inf
"Test",0.00185199694125862,0.0181652387144803,736,32,70,698,70,32,666,0,0.173697270471464,0.1328125,1,0,0.954154727793696,0.0458452722063037,0.0951086956521739,0.904891304347826,1,0,1.04804804804805,0,Inf
"Test",0.00172377385663734,0.0169267209852841,743,25,70,698,70,25,673,0,0.17220172201722,0.123697916666667,1,0,0.964183381088825,0.0358166189111748,0.0942126514131898,0.90578734858681,1,0,1.037147102526,0,Inf
"Test",0.00152948913453441,0.0150447520437358,750,18,70,698,70,18,680,0,0.170731707317073,0.114583333333333,1,0,0.974212034383954,0.0257879656160458,0.0933333333333333,0.906666666666667,1,0,1.02647058823529,0,Inf
"Test",0.00138984380564475,0.0136880534765882,757,11,70,698,70,11,687,0,0.169286577992745,0.10546875,1,0,0.984240687679083,0.0157593123209169,0.0924702774108322,0.907529722589168,1,0,1.01601164483261,0,Inf
"Test",0.0012633682859701,0.0124564030313086,764,4,70,698,70,4,694,0,0.167865707434053,0.0963541666666667,1,0,0.994269340974212,0.00573065902578797,0.0916230366492147,0.908376963350785,1,0,1.00576368876081,0,Inf
"Test",0.00106714148652054,0.0105400172637927,768,0,70,698,70,0,698,0,0.167064439140811,0.0911458333333333,1,0,1,0,0.0911458333333333,0.908854166666667,NA,NA,1,NA,NA
"Train",0.93919197350753,0.993487792129007,1,2305,212,2094,1,2094,0,211,0.00938967136150235,0.908499566348656,0.00471698113207547,0.995283018867924,0,1,1,0,0.908459869848156,0.0915401301518438,Inf,0.995283018867924,Inf
"Train",0.939052870382985,0.993472031634782,2,2304,212,2094,2,2094,0,210,0.0186915887850467,0.908933217692975,0.00943396226415094,0.990566037735849,0,1,1,0,0.908854166666667,0.0911458333333333,Inf,0.990566037735849,Inf
"Train",0.9371708065563,0.993258381771619,3,2303,212,2094,3,2094,0,209,0.027906976744186,0.909366869037294,0.0141509433962264,0.985849056603774,0,1,1,0,0.909248805905341,0.0907511940946591,Inf,0.985849056603774,Inf
"Train",0.936680869806903,0.993202638956032,4,2302,212,2094,4,2094,0,208,0.037037037037037,0.909800520381613,0.0188679245283019,0.981132075471698,0,1,1,0,0.909643788010426,0.0903562119895743,Inf,0.981132075471698,Inf
